date,compute_type,customer_segment,compute_hours
2026-03-19,CPU Interactive,Enterprise,7506
2026-03-19,CPU Interactive,Mid-Market,4292
2026-03-19,CPU Interactive,Startup,2714
2026-03-19,CPU Interactive,Research/Academic,3370
2026-03-20,GPU Training,Enterprise,32582
2026-03-20,GPU Training,Mid-Market,11091
2026-03-20,GPU Training,Startup,7152
2026-03-20,GPU Training,Research/Academic,5035
2026-03-20,GPU Inference,Enterprise,29312
2026-03-20,GPU Inference,Mid-Market,19667
2026-03-20,GPU Inference,Startup,14603
2026-03-20,GPU Inference,Research/Academic,1800
2026-03-20,CPU Batch,Enterprise,8901
2026-03-20,CPU Batch,Mid-Market,4606
2026-03-20,CPU Batch,Startup,1476
2026-03-20,CPU Batch,Research/Academic,1899
2026-03-20,CPU Interactive,Enterprise,6922
2026-03-20,CPU Interactive,Mid-Market,3835
2026-03-20,CPU Interactive,Startup,2585
2026-03-20,CPU Interactive,Research/Academic,3456
2026-03-21,GPU Training,Enterprise,25473
2026-03-21,GPU Training,Mid-Market,9836
2026-03-21,GPU Training,Startup,6675
2026-03-21,GPU Training,Research/Academic,4227
2026-03-21,GPU Inference,Enterprise,24049
2026-03-21,GPU Inference,Mid-Market,14113
2026-03-21,GPU Inference,Startup,14456
2026-03-21,GPU Inference,Research/Academic,1572
2026-03-21,CPU Batch,Enterprise,6458
2026-03-21,CPU Batch,Mid-Market,3486
2026-03-21,CPU Batch,Startup,1031
2026-03-21,CPU Batch,Research/Academic,1136
2026-03-21,CPU Interactive,Enterprise,4212
2026-03-21,CPU Interactive,Mid-Market,2349
2026-03-21,CPU Interactive,Startup,1854
2026-03-21,CPU Interactive,Research/Academic,1940
2026-03-22,GPU Training,Enterprise,24651
2026-03-22,GPU Training,Mid-Market,8677
2026-03-22,GPU Training,Startup,4559
2026-03-22,GPU Training,Research/Academic,3283
2026-03-22,GPU Inference,Enterprise,20694
2026-03-22,GPU Inference,Mid-Market,11093
2026-03-22,GPU Inference,Startup,10053
2026-03-22,GPU Inference,Research/Academic,1380
2026-03-22,CPU Batch,Enterprise,5444
2026-03-22,CPU Batch,Mid-Market,2716
2026-03-22,CPU Batch,Startup,1236
2026-03-22,CPU Batch,Research/Academic,1154
2026-03-22,CPU Interactive,Enterprise,3380
2026-03-22,CPU Interactive,Mid-Market,1900
2026-03-22,CPU Interactive,Startup,1419
2026-03-22,CPU Interactive,Research/Academic,1665
2026-03-23,GPU Training,Enterprise,33740
2026-03-23,GPU Training,Mid-Market,12681
2026-03-23,GPU Training,Startup,8749
2026-03-23,GPU Training,Research/Academic,5157
2026-03-23,GPU Inference,Enterprise,32595
2026-03-23,GPU Inference,Mid-Market,19377
2026-03-23,GPU Inference,Startup,19933
2026-03-23,GPU Inference,Research/Academic,2297
2026-03-23,CPU Batch,Enterprise,9314
2026-03-23,CPU Batch,Mid-Market,5103
2026-03-23,CPU Batch,Startup,1151
2026-03-23,CPU Batch,Research/Academic,1938
2026-03-23,CPU Interactive,Enterprise,7377
2026-03-23,CPU Interactive,Mid-Market,4243
2026-03-23,CPU Interactive,Startup,2869
2026-03-23,CPU Interactive,Research/Academic,3869
2026-03-24,GPU Training,Enterprise,33140
2026-03-24,GPU Training,Mid-Market,12746
2026-03-24,GPU Training,Startup,6959
2026-03-24,GPU Training,Research/Academic,5125
2026-03-24,GPU Inference,Enterprise,34532
2026-03-24,GPU Inference,Mid-Market,19355
2026-03-24,GPU Inference,Startup,19547
2026-03-24,GPU Inference,Research/Academic,2101
2026-03-24,CPU Batch,Enterprise,9673
2026-03-24,CPU Batch,Mid-Market,4514
2026-03-24,CPU Batch,Startup,1669
2026-03-24,CPU Batch,Research/Academic,2043
2026-03-24,CPU Interactive,Enterprise,7302
2026-03-24,CPU Interactive,Mid-Market,4275
2026-03-24,CPU Interactive,Startup,3038
2026-03-24,CPU Interactive,Research/Academic,4201
2026-03-25,GPU Training,Enterprise,33813
2026-03-25,GPU Training,Mid-Market,14382
2026-03-25,GPU Training,Startup,6774
2026-03-25,GPU Training,Research/Academic,5618
2026-03-25,GPU Inference,Enterprise,35070
2026-03-25,GPU Inference,Mid-Market,19251
2026-03-25,GPU Inference,Startup,18709
2026-03-25,GPU Inference,Research/Academic,2295
2026-03-25,CPU Batch,Enterprise,9781
2026-03-25,CPU Batch,Mid-Market,5755
2026-03-25,CPU Batch,Startup,1583
2026-03-25,CPU Batch,Research/Academic,2068
2026-03-25,CPU Interactive,Enterprise,8032
2026-03-25,CPU Interactive,Mid-Market,4540
2026-03-25,CPU Interactive,Startup,3513
2026-03-25,CPU Interactive,Research/Academic,3881
2026-03-26,GPU Training,Enterprise,35972
2026-03-26,GPU Training,Mid-Market,13748
2026-03-26,GPU Training,Startup,6800
2026-03-26,GPU Training,Research/Academic,5242
2026-03-26,GPU Inference,Enterprise,32477
2026-03-26,GPU Inference,Mid-Market,22135
2026-03-26,GPU Inference,Startup,14384
2026-03-26,GPU Inference,Research/Academic,2460
2026-03-26,CPU Batch,Enterprise,9656
2026-03-26,CPU Batch,Mid-Market,5880
2026-03-26,CPU Batch,Startup,1261
2026-03-26,CPU Batch,Research/Academic,2046
2026-03-26,CPU Interactive,Enterprise,8619
2026-03-26,CPU Interactive,Mid-Market,4825
2026-03-26,CPU Interactive,Startup,3208
2026-03-26,CPU Interactive,Research/Academic,3326
2026-03-27,GPU Training,Enterprise,31985
2026-03-27,GPU Training,Mid-Market,14809
2026-03-27,GPU Training,Startup,7086
2026-03-27,GPU Training,Research/Academic,5578
2026-03-27,GPU Inference,Enterprise,33529
2026-03-27,GPU Inference,Mid-Market,17057
2026-03-27,GPU Inference,Startup,18822
2026-03-27,GPU Inference,Research/Academic,2063
2026-03-27,CPU Batch,Enterprise,9819
2026-03-27,CPU Batch,Mid-Market,5054
2026-03-27,CPU Batch,Startup,1323
2026-03-27,CPU Batch,Research/Academic,1959
2026-03-27,CPU Interactive,Enterprise,7621
2026-03-27,CPU Interactive,Mid-Market,4311
2026-03-27,CPU Interactive,Startup,3064
2026-03-27,CPU Interactive,Research/Academic,3813
2026-03-28,GPU Training,Enterprise,25502
2026-03-28,GPU Training,Mid-Market,10287
2026-03-28,GPU Training,Startup,5321
2026-03-28,GPU Training,Research/Academic,4616
2026-03-28,GPU Inference,Enterprise,23471
2026-03-28,GPU Inference,Mid-Market,12580
2026-03-28,GPU Inference,Startup,10500
2026-03-28,GPU Inference,Research/Academic,1630
2026-03-28,CPU Batch,Enterprise,6281
2026-03-28,CPU Batch,Mid-Market,3528
2026-03-28,CPU Batch,Startup,1413
2026-03-28,CPU Batch,Research/Academic,1441
2026-03-28,CPU Interactive,Enterprise,4378
2026-03-28,CPU Interactive,Mid-Market,2232
2026-03-28,CPU Interactive,Startup,1919
2026-03-28,CPU Interactive,Research/Academic,1965
2026-03-29,GPU Training,Enterprise,24476
2026-03-29,GPU Training,Mid-Market,11076
2026-03-29,GPU Training,Startup,5116
2026-03-29,GPU Training,Research/Academic,4016
2026-03-29,GPU Inference,Enterprise,20222
2026-03-29,GPU Inference,Mid-Market,12584
2026-03-29,GPU Inference,Startup,10616
2026-03-29,GPU Inference,Research/Academic,1462
2026-03-29,CPU Batch,Enterprise,5194
2026-03-29,CPU Batch,Mid-Market,3127
2026-03-29,CPU Batch,Startup,846
2026-03-29,CPU Batch,Research/Academic,1228
2026-03-29,CPU Interactive,Enterprise,3538
2026-03-29,CPU Interactive,Mid-Market,1925
2026-03-29,CPU Interactive,Startup,1390
2026-03-29,CPU Interactive,Research/Academic,1579
2026-03-30,GPU Training,Enterprise,33280
2026-03-30,GPU Training,Mid-Market,11923
2026-03-30,GPU Training,Startup,6839
2026-03-30,GPU Training,Research/Academic,5497
2026-03-30,GPU Inference,Enterprise,34444
2026-03-30,GPU Inference,Mid-Market,18207
2026-03-30,GPU Inference,Startup,17000
2026-03-30,GPU Inference,Research/Academic,2120
2026-03-30,CPU Batch,Enterprise,8684
2026-03-30,CPU Batch,Mid-Market,4706
2026-03-30,CPU Batch,Startup,1486
2026-03-30,CPU Batch,Research/Academic,1861
2026-03-30,CPU Interactive,Enterprise,6644
2026-03-30,CPU Interactive,Mid-Market,4248
2026-03-30,CPU Interactive,Startup,3006
2026-03-30,CPU Interactive,Research/Academic,3419
2026-03-31,GPU Training,Enterprise,32890
2026-03-31,GPU Training,Mid-Market,13560
2026-03-31,GPU Training,Startup,7897
2026-03-31,GPU Training,Research/Academic,5498
2026-03-31,GPU Inference,Enterprise,34552
2026-03-31,GPU Inference,Mid-Market,18119
2026-03-31,GPU Inference,Startup,18630
2026-03-31,GPU Inference,Research/Academic,2387
2026-03-31,CPU Batch,Enterprise,10205
2026-03-31,CPU Batch,Mid-Market,5784
2026-03-31,CPU Batch,Startup,1657
2026-03-31,CPU Batch,Research/Academic,2033
2026-03-31,CPU Interactive,Enterprise,7516
2026-03-31,CPU Interactive,Mid-Market,3809
2026-03-31,CPU Interactive,Startup,2680
2026-03-31,CPU Interactive,Research/Academic,3603
2026-04-01,GPU Training,Enterprise,29656
2026-04-01,GPU Training,Mid-Market,13114
2026-04-01,GPU Training,Startup,7661
2026-04-01,GPU Training,Research/Academic,4680
2026-04-01,GPU Inference,Enterprise,30343
2026-04-01,GPU Inference,Mid-Market,16034
2026-04-01,GPU Inference,Startup,17304
2026-04-01,GPU Inference,Research/Academic,2009
2026-04-01,CPU Batch,Enterprise,8826
2026-04-01,CPU Batch,Mid-Market,4402
2026-04-01,CPU Batch,Startup,1563
2026-04-01,CPU Batch,Research/Academic,1509
2026-04-01,CPU Interactive,Enterprise,7026
2026-04-01,CPU Interactive,Mid-Market,3762
2026-04-01,CPU Interactive,Startup,2745
2026-04-01,CPU Interactive,Research/Academic,2704
2026-04-02,GPU Training,Enterprise,29346
2026-04-02,GPU Training,Mid-Market,13074
2026-04-02,GPU Training,Startup,6224
2026-04-02,GPU Training,Research/Academic,5236
2026-04-02,GPU Inference,Enterprise,29439
2026-04-02,GPU Inference,Mid-Market,17884
2026-04-02,GPU Inference,Startup,16345
2026-04-02,GPU Inference,Research/Academic,1748
2026-04-02,CPU Batch,Enterprise,8419
2026-04-02,CPU Batch,Mid-Market,5099
2026-04-02,CPU Batch,Startup,1470
2026-04-02,CPU Batch,Research/Academic,1737
2026-04-02,CPU Interactive,Enterprise,7499
2026-04-02,CPU Interactive,Mid-Market,4198
2026-04-02,CPU Interactive,Startup,3112
2026-04-02,CPU Interactive,Research/Academic,3352
2026-04-03,GPU Training,Enterprise,29315
2026-04-03,GPU Training,Mid-Market,11983
2026-04-03,GPU Training,Startup,4818
2026-04-03,GPU Training,Research/Academic,4874
2026-04-03,GPU Inference,Enterprise,27888
2026-04-03,GPU Inference,Mid-Market,15311
2026-04-03,GPU Inference,Startup,14909
2026-04-03,GPU Inference,Research/Academic,1587
2026-04-03,CPU Batch,Enterprise,7600
2026-04-03,CPU Batch,Mid-Market,4837
2026-04-03,CPU Batch,Startup,1424
2026-04-03,CPU Batch,Research/Academic,1405
2026-04-03,CPU Interactive,Enterprise,6116
2026-04-03,CPU Interactive,Mid-Market,3761
2026-04-03,CPU Interactive,Startup,2493
2026-04-03,CPU Interactive,Research/Academic,3297
2026-04-04,GPU Training,Enterprise,22638
2026-04-04,GPU Training,Mid-Market,7878
2026-04-04,GPU Training,Startup,4694
2026-04-04,GPU Training,Research/Academic,3472
2026-04-04,GPU Inference,Enterprise,18580
2026-04-04,GPU Inference,Mid-Market,10025
2026-04-04,GPU Inference,Startup,9704
2026-04-04,GPU Inference,Research/Academic,1194
2026-04-04,CPU Batch,Enterprise,5510
2026-04-04,CPU Batch,Mid-Market,3181
2026-04-04,CPU Batch,Startup,956
2026-04-04,CPU Batch,Research/Academic,1207
2026-04-04,CPU Interactive,Enterprise,3422
2026-04-04,CPU Interactive,Mid-Market,2039
2026-04-04,CPU Interactive,Startup,1400
2026-04-04,CPU Interactive,Research/Academic,1592
2026-04-05,GPU Training,Enterprise,21970
2026-04-05,GPU Training,Mid-Market,6905
2026-04-05,GPU Training,Startup,3580
2026-04-05,GPU Training,Research/Academic,3479
2026-04-05,GPU Inference,Enterprise,17565
2026-04-05,GPU Inference,Mid-Market,9074
2026-04-05,GPU Inference,Startup,8520
2026-04-05,GPU Inference,Research/Academic,1054
2026-04-05,CPU Batch,Enterprise,4840
2026-04-05,CPU Batch,Mid-Market,2760
2026-04-05,CPU Batch,Startup,938
2026-04-05,CPU Batch,Research/Academic,858
2026-04-05,CPU Interactive,Enterprise,2824
2026-04-05,CPU Interactive,Mid-Market,1525
2026-04-05,CPU Interactive,Startup,1435
2026-04-05,CPU Interactive,Research/Academic,1470
2026-04-06,GPU Training,Enterprise,27258
2026-04-06,GPU Training,Mid-Market,11024
2026-04-06,GPU Training,Startup,5943
2026-04-06,GPU Training,Research/Academic,4114
2026-04-06,GPU Inference,Enterprise,27907
2026-04-06,GPU Inference,Mid-Market,15260
2026-04-06,GPU Inference,Startup,12905
2026-04-06,GPU Inference,Research/Academic,1829
2026-04-06,CPU Batch,Enterprise,7808
2026-04-06,CPU Batch,Mid-Market,4380
2026-04-06,CPU Batch,Startup,1291
2026-04-06,CPU Batch,Research/Academic,1778
2026-04-06,CPU Interactive,Enterprise,6021
2026-04-06,CPU Interactive,Mid-Market,3171
2026-04-06,CPU Interactive,Startup,2558
2026-04-06,CPU Interactive,Research/Academic,2925
2026-04-07,GPU Training,Enterprise,29139
2026-04-07,GPU Training,Mid-Market,12258
2026-04-07,GPU Training,Startup,5842
2026-04-07,GPU Training,Research/Academic,4986
2026-04-07,GPU Inference,Enterprise,26823
2026-04-07,GPU Inference,Mid-Market,16120
2026-04-07,GPU Inference,Startup,15171
2026-04-07,GPU Inference,Research/Academic,2060
2026-04-07,CPU Batch,Enterprise,8127
2026-04-07,CPU Batch,Mid-Market,4633
2026-04-07,CPU Batch,Startup,1093
2026-04-07,CPU Batch,Research/Academic,1658
2026-04-07,CPU Interactive,Enterprise,6234
2026-04-07,CPU Interactive,Mid-Market,4335
2026-04-07,CPU Interactive,Startup,2455
2026-04-07,CPU Interactive,Research/Academic,3090
2026-04-08,GPU Training,Enterprise,30081
2026-04-08,GPU Training,Mid-Market,10696
2026-04-08,GPU Training,Startup,6195
2026-04-08,GPU Training,Research/Academic,5116
2026-04-08,GPU Inference,Enterprise,29694
2026-04-08,GPU Inference,Mid-Market,14253
2026-04-08,GPU Inference,Startup,15095
2026-04-08,GPU Inference,Research/Academic,2049
2026-04-08,CPU Batch,Enterprise,8614
2026-04-08,CPU Batch,Mid-Market,4975
2026-04-08,CPU Batch,Startup,1234
2026-04-08,CPU Batch,Research/Academic,1943
2026-04-08,CPU Interactive,Enterprise,6678
2026-04-08,CPU Interactive,Mid-Market,4228
2026-04-08,CPU Interactive,Startup,2761
2026-04-08,CPU Interactive,Research/Academic,2704
2026-04-09,GPU Training,Enterprise,30985
2026-04-09,GPU Training,Mid-Market,11599
2026-04-09,GPU Training,Startup,6315
2026-04-09,GPU Training,Research/Academic,4411
2026-04-09,GPU Inference,Enterprise,31611
2026-04-09,GPU Inference,Mid-Market,16167
2026-04-09,GPU Inference,Startup,19557
2026-04-09,GPU Inference,Research/Academic,1825
2026-04-09,CPU Batch,Enterprise,8110
2026-04-09,CPU Batch,Mid-Market,5012
2026-04-09,CPU Batch,Startup,1378
2026-04-09,CPU Batch,Research/Academic,1745
2026-04-09,CPU Interactive,Enterprise,6529
2026-04-09,CPU Interactive,Mid-Market,3763
2026-04-09,CPU Interactive,Startup,2986
2026-04-09,CPU Interactive,Research/Academic,2949
2026-04-10,GPU Training,Enterprise,27998
2026-04-10,GPU Training,Mid-Market,11100
2026-04-10,GPU Training,Startup,6364
2026-04-10,GPU Training,Research/Academic,5325
2026-04-10,GPU Inference,Enterprise,27947
2026-04-10,GPU Inference,Mid-Market,15258
2026-04-10,GPU Inference,Startup,21507
2026-04-10,GPU Inference,Research/Academic,1741
2026-04-10,CPU Batch,Enterprise,8123
2026-04-10,CPU Batch,Mid-Market,4334
2026-04-10,CPU Batch,Startup,1308
2026-04-10,CPU Batch,Research/Academic,1716
2026-04-10,CPU Interactive,Enterprise,6513
2026-04-10,CPU Interactive,Mid-Market,3652
2026-04-10,CPU Interactive,Startup,2949
2026-04-10,CPU Interactive,Research/Academic,3248
2026-04-11,GPU Training,Enterprise,21995
2026-04-11,GPU Training,Mid-Market,8950
2026-04-11,GPU Training,Startup,5502
2026-04-11,GPU Training,Research/Academic,3298
2026-04-11,GPU Inference,Enterprise,21874
2026-04-11,GPU Inference,Mid-Market,10815
2026-04-11,GPU Inference,Startup,10387
2026-04-11,GPU Inference,Research/Academic,1144
2026-04-11,CPU Batch,Enterprise,5206
2026-04-11,CPU Batch,Mid-Market,3173
2026-04-11,CPU Batch,Startup,1184
2026-04-11,CPU Batch,Research/Academic,1087
2026-04-11,CPU Interactive,Enterprise,3517
2026-04-11,CPU Interactive,Mid-Market,1992
2026-04-11,CPU Interactive,Startup,1615
2026-04-11,CPU Interactive,Research/Academic,1971
2026-04-12,GPU Training,Enterprise,21747
2026-04-12,GPU Training,Mid-Market,8044
2026-04-12,GPU Training,Startup,4817
2026-04-12,GPU Training,Research/Academic,3555
2026-04-12,GPU Inference,Enterprise,17874
2026-04-12,GPU Inference,Mid-Market,9386
2026-04-12,GPU Inference,Startup,8904
2026-04-12,GPU Inference,Research/Academic,1248
2026-04-12,CPU Batch,Enterprise,4920
2026-04-12,CPU Batch,Mid-Market,2505
2026-04-12,CPU Batch,Startup,798
2026-04-12,CPU Batch,Research/Academic,1073
2026-04-12,CPU Interactive,Enterprise,2794
2026-04-12,CPU Interactive,Mid-Market,1640
2026-04-12,CPU Interactive,Startup,1574
2026-04-12,CPU Interactive,Research/Academic,1458
2026-04-13,GPU Training,Enterprise,26097
2026-04-13,GPU Training,Mid-Market,11006
2026-04-13,GPU Training,Startup,6822
2026-04-13,GPU Training,Research/Academic,3677
2026-04-13,GPU Inference,Enterprise,27746
2026-04-13,GPU Inference,Mid-Market,15212
2026-04-13,GPU Inference,Startup,12403
2026-04-13,GPU Inference,Research/Academic,1763
2026-04-13,CPU Batch,Enterprise,7914
2026-04-13,CPU Batch,Mid-Market,4315
2026-04-13,CPU Batch,Startup,1261
2026-04-13,CPU Batch,Research/Academic,1527
2026-04-13,CPU Interactive,Enterprise,5647
2026-04-13,CPU Interactive,Mid-Market,3226
2026-04-13,CPU Interactive,Startup,2742
2026-04-13,CPU Interactive,Research/Academic,2900
2026-04-14,GPU Training,Enterprise,28609
2026-04-14,GPU Training,Mid-Market,10667
2026-04-14,GPU Training,Startup,6066
2026-04-14,GPU Training,Research/Academic,5022
2026-04-14,GPU Inference,Enterprise,29552
2026-04-14,GPU Inference,Mid-Market,15878
2026-04-14,GPU Inference,Startup,11616
2026-04-14,GPU Inference,Research/Academic,1743
2026-04-14,CPU Batch,Enterprise,8037
2026-04-14,CPU Batch,Mid-Market,4177
2026-04-14,CPU Batch,Startup,1289
2026-04-14,CPU Batch,Research/Academic,1821
2026-04-14,CPU Interactive,Enterprise,6458
2026-04-14,CPU Interactive,Mid-Market,3922
2026-04-14,CPU Interactive,Startup,2230
2026-04-14,CPU Interactive,Research/Academic,3001
2026-04-15,GPU Training,Enterprise,27830
2026-04-15,GPU Training,Mid-Market,11675
2026-04-15,GPU Training,Startup,5870
2026-04-15,GPU Training,Research/Academic,5497
2026-04-15,GPU Inference,Enterprise,30314
2026-04-15,GPU Inference,Mid-Market,18155
2026-04-15,GPU Inference,Startup,15554
2026-04-15,GPU Inference,Research/Academic,1745
2026-04-15,CPU Batch,Enterprise,8083
2026-04-15,CPU Batch,Mid-Market,4665
2026-04-15,CPU Batch,Startup,1732
2026-04-15,CPU Batch,Research/Academic,1814
2026-04-15,CPU Interactive,Enterprise,6610
2026-04-15,CPU Interactive,Mid-Market,3747
2026-04-15,CPU Interactive,Startup,2764
2026-04-15,CPU Interactive,Research/Academic,3750
2026-04-16,GPU Training,Enterprise,31618
2026-04-16,GPU Training,Mid-Market,12261
2026-04-16,GPU Training,Startup,6751
2026-04-16,GPU Training,Research/Academic,5083
2026-04-16,GPU Inference,Enterprise,30450
2026-04-16,GPU Inference,Mid-Market,16452
2026-04-16,GPU Inference,Startup,14827
2026-04-16,GPU Inference,Research/Academic,2057
2026-04-16,CPU Batch,Enterprise,8440
2026-04-16,CPU Batch,Mid-Market,4896
2026-04-16,CPU Batch,Startup,1699
2026-04-16,CPU Batch,Research/Academic,1830
2026-04-16,CPU Interactive,Enterprise,6992
2026-04-16,CPU Interactive,Mid-Market,4880
2026-04-16,CPU Interactive,Startup,2922
2026-04-16,CPU Interactive,Research/Academic,3001
2026-04-17,GPU Training,Enterprise,28426
2026-04-17,GPU Training,Mid-Market,12823
2026-04-17,GPU Training,Startup,5451
2026-04-17,GPU Training,Research/Academic,4462
2026-04-17,GPU Inference,Enterprise,29793
2026-04-17,GPU Inference,Mid-Market,15869
2026-04-17,GPU Inference,Startup,15472
2026-04-17,GPU Inference,Research/Academic,1969
2026-04-17,CPU Batch,Enterprise,7969
2026-04-17,CPU Batch,Mid-Market,4020
2026-04-17,CPU Batch,Startup,1148
2026-04-17,CPU Batch,Research/Academic,1788
2026-04-17,CPU Interactive,Enterprise,6361
2026-04-17,CPU Interactive,Mid-Market,3395
2026-04-17,CPU Interactive,Startup,2266
2026-04-17,CPU Interactive,Research/Academic,2927
2026-04-18,GPU Training,Enterprise,22919
2026-04-18,GPU Training,Mid-Market,8273
2026-04-18,GPU Training,Startup,4486
2026-04-18,GPU Training,Research/Academic,3283
2026-04-18,GPU Inference,Enterprise,19655
2026-04-18,GPU Inference,Mid-Market,11593
2026-04-18,GPU Inference,Startup,14153
2026-04-18,GPU Inference,Research/Academic,1286
